habitaciones;ba�os;parqueaderos;area_construida;area_privada;estrato;estado;antiguedad;administracion;precio_m2;Ascensor;Circuito cerrado de TV;Parqueadero Visitantes;porteria_recepcion;Zonas Verdes;salon comunal;balcon;Barra estilo americano;Calentador;Chimenea;citofono;Cocina Integral;Terraza;Vigilancia;parques;Estudio;Patio;deposito;nombre;ubicacion;precio
3;2;1;64;62;4;Bueno;16 a 30 años;260000;7281250;1;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;Apartamento;Salitre Oriental;466000000
4;4;3;150;150;6;No definida;9 a 15 años;1069000;6200000;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Apartamento;Santa Paula;930000000
3;3;2;129;129;4;Bueno;más de 30 años;No definida;4186046,51;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;Casa;Villa Del Prado;540000000
3;2;1;87;80;4;Excelente;9 a 15 años;No definida;4482758,62;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Pradera Norte;390000000
1;1;0;35;35;3;No definida;1 a 8 años;150000;6142857,14;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;La Estancia;215000000
3;4;2;210;165;6;No definida;9 a 15 años;1050000;6166666,67;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;Apartamento;Bosques De La Cañada;1295000000
3;2;2;86;86;4;Bueno;9 a 15 años;310000;6395348,84;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;Britalia Norte;550000000
2;1;1;63;63;3;Bueno;16 a 30 años;No definida;4047619,05;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;Casa;Villa Luz;255000000
2;1;1;60;60;4;Bueno;más de 30 años;240000;3833333,33;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Mirandela;230000000
3;2;2;90;80;6;Bueno;más de 30 años;595000;6111111,11;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;Apartamento;Chicó Alto;550000000
2;2;1;77;0;4;No definida;más de 30 años;473900;4142857,14;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Cedritos;319000000
4;6;4;224;224;6;No definida;1 a 8 años;1100000;6473214,29;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;Apartamento;Bosque de Pinos;1450000000
1;2;1;71;71;4;No definida;9 a 15 años;440000;4929577,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Nueva Autopista;350000000
3;4;2;215;215;6;Bueno;más de 30 años;1300000;5813953,49;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;Apartamento;Santa barbara;1250000000
3;4;2;176;176;6;No definida;9 a 15 años;1150000;7670454,55;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;Bosques De La Cañada;1350000000
3;2;1;58;0;3;No definida;menor a 1 año;No definida;5203816,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Los Pinos;300000000
2;1;1;49;49;5;No definida;más de 30 años;420000;8775510,2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;Apartamento;El Nogal;430000000
3;2;2;123;123;6;Bueno;más de 30 años;1433000;6747967,48;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;Apartamento;Los Rosales;830000000
4;5;3;330;330;6;No definida;16 a 30 años;2554000;10606060,61;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;Apartamento;Santa Bárbara;3500000000
2;2;1;63;63;4;No definida;1 a 8 años;280000;6825396,83;1;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;Apartamento;La Felicidad;430000000
2;3;1;170;101;6;No definida;más de 30 años;No definida;5000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Los Rosales;850000000
3;2;1;75;68;4;No definida;9 a 15 años;200000;4000000;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;San Antonio Norte;300000000
3;5;3;196;176;6;No definida;16 a 30 años;1145000;6632653,06;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;Apartamento;Santa Bibiana;1300000000
4;3;1;258;258;3;Bueno;más de 30 años;No definida;3682170,54;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;Casa;La Patria;950000000
3;2;1;70;70;4;Bueno;más de 30 años;300000;4000000;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Cedritos;280000000
2;2;1;74;70;5;No definida;16 a 30 años;390000;5135135,14;1;0;1;1;0;1;0;0;0;1;1;1;0;1;0;0;0;1;Apartamento;Pasadena;380000000
2;3;2;93;0;5;Bueno;16 a 30 años;620000;5591397,85;1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;1;0;0;Apartamento;Calleja Baja;520000000
3;2;1;87;77;3;No definida;1 a 8 años;307800;4947077,77;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Maranta iii sector;430000000
4;2;2;177;177;3;No definida;más de 30 años;No definida;4005649,72;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;1;Casa;Bonanza;709000000
3;1;2;150;150;3;No definida;más de 30 años;No definida;2866666,67;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;Casa;CARIMAGUA I SECTOR;430000000
5;4;3;457;457;6;No definida;16 a 30 años;2100000;8000000;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;1;Apartamento;El Retiro;3656000000
4;2;1;98;98;4;No definida;9 a 15 años;No definida;5204081,63;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;Colina Campestre;510000000
3;4;4;316;316;6;Bueno;más de 30 años;No definida;9493670,89;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;Casa;Santa Ana;3000000000
1;1;1;56;56;6;No definida;16 a 30 años;251000;5535714,29;1;0;1;1;0;1;0;0;0;1;1;1;0;1;1;1;0;0;Apartamento;Chicó Alto;310000000
2;1;1;48;48;4;No definida;más de 30 años;No definida;6000000;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Pardo Rubio;288000000
3;2;1;103;103;5;No definida;16 a 30 años;No definida;4592233,01;1;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Puente Largo;473000000
3;3;2;132;132;5;No definida;más de 30 años;525000;4659090,91;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;Apartamento;Colina Campestre;615000000
3;4;4;151;154;6;No definida;No definida;1060000;6291390,73;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Chapinero Alto;950000000
3;2;2;220;152;5;No definida;más de 30 años;93000;3545454,55;0;1;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;Apartamento;La Castellana;780000000
3;3;2;106;106;5;No definida;9 a 15 años;No definida;8018867,92;1;0;1;1;0;1;1;0;0;0;1;0;0;1;0;0;0;1;Apartamento;Usaquén;850000000
2;2;1;59;55;4;No definida;16 a 30 años;310000;5932203,39;0;1;0;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;Apartamento;El Batán;350000000
2;2;2;104;104;6;Bueno;16 a 30 años;900000;8076923,08;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Chicó Norte;840000000
7;5;0;270;250;4;No definida;más de 30 años;No definida;4814814,81;0;1;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;Casa;La Floresta;1300000000
4;5;3;300;287;6;No definida;más de 30 años;1300000;6666666,67;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Los Rosales;2000000000
3;3;2;106;106;5;No definida;9 a 15 años;No definida;8018867,92;1;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;Santa Bárbara Occidental;850000000
2;1;1;59;0;3;Excelente;16 a 30 años;168000;5338983,05;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Suba;315000000
2;2;1;57;57;3;No definida;16 a 30 años;170000000;4368421,05;0;0;1;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;Cantalejo;249000000
4;2;0;85;33;2;No definida;16 a 30 años;No definida;2117647,06;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;Casa;Bosa;180000000
4;4;5;262;262;6;Bueno;1 a 8 años;1450000;7633587,79;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Gratamira;2000000000
3;4;2;203;132;6;No definida;16 a 30 años;780000;4187192,12;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Bella Suiza;850000000
3;2;2;138;138;6;No definida;9 a 15 años;1450000;6449275,36;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;Apartamento;La Cabrera;890000000
2;4;1;156;156;3;No definida;más de 30 años;393600;1544871,79;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Br Latino;241000000
2;3;3;154;154;6;No definida;1 a 8 años;No definida;17207792,21;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;Apartamento;Chapinero;2650000000
3;4;4;186;186;6;Bueno;16 a 30 años;1075500;7526881,72;1;1;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Bosques De La Cañada;1400000000
5;3;1;182;182;4;Bueno;más de 30 años;No definida;3681318,68;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;Casa;NORMANDÍA OCCIDENTAL;670000000
1;1;1;37;33;6;No definida;9 a 15 años;220000;8918918,92;1;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Chico norte;330000000
2;2;1;69;0;5;Bueno;16 a 30 años;450000;5072463,77;0;0;0;1;0;0;0;1;1;1;1;1;0;1;0;1;0;0;Apartamento;El Batán;350000000
2;2;1;65;65;4;No definida;1 a 8 años;No definida;7538461,54;1;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;Apartamento;Las nieves;490000000
2;2;1;78;72;6;No definida;16 a 30 años;491000;6346153,85;0;0;1;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;Apartamento;cHICO;495000000
3;4;2;139;139;6;Bueno;más de 30 años;818000;5323741,01;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;SANTA BARBARA;740000000
2;1;1;44;44;6;Bueno;9 a 15 años;410000;10227272,73;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;Apartamento;Chicó Norte;450000000
3;3;2;96;96;5;Bueno;9 a 15 años;370000;6197916,67;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;Gilmar;595000000
2;2;2;75;75;5;No definida;9 a 15 años;No definida;5973333,33;1;0;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;El Batán;448000000
4;4;3;180;180;4;No definida;No definida;No definida;3888888,89;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;Casa;Normandia occidental;700000000
2;1;0;45;0;2;No definida;1 a 8 años;102000;3666666,67;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Corredor ferreo del sur;165000000
3;2;1;85;0;3;No definida;1 a 8 años;366000;4588235,29;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Colinas de Suba;390000000
3;2;2;150;150;6;Bueno;16 a 30 años;1500000;7333333,33;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Apartamento;Chicó Norte;1100000000
3;2;1;67;63;4;No definida;16 a 30 años;295000;7388059,7;0;0;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;Apartamento;Salitre Oriental;495000000
2;2;1;63;63;4;Bueno;1 a 8 años;257000;6238095,24;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;Apartamento;Alta Blanca;393000000
4;2;1;92;0;5;No definida;más de 30 años;No definida;5271739,13;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Santa Bárbara;485000000
3;3;2;200;200;6;Bueno;más de 30 años;517000;4490000;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;Apartamento;Santa barbara;898000000
3;3;3;153;153;6;Bueno;16 a 30 años;905000;6209150,33;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;Apartamento;Bosque Medina;950000000
4;4;4;267;267;6;Bueno;más de 30 años;1100000;7003745,32;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;Casa;La Calleja;1870000000
3;3;2;98;91;5;No definida;1 a 8 años;670000;6734693,88;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;Apartamento;Alcala;660000000
3;3;2;135;135;6;Bueno;16 a 30 años;No definida;6629629,63;1;0;1;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;COUNTRY CLUB;895000000
2;3;1;83;83;4;No definida;16 a 30 años;417100;4819277,11;0;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;Cedritos;400000000
1;1;0;32;32;4;Bueno;9 a 15 años;244000;6843750;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Chapinero;219000000
2;2;2;95;93;6;Bueno;1 a 8 años;869000;11052631,58;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;Apartamento;Chicó Navarra;1050000000
3;2;1;77;71;3;Bueno;1 a 8 años;No definida;4870129,74;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;Apartamento;Galán;374999990
2;2;0;56;56;3;No definida;1 a 8 años;165000;4821428,57;1;0;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;Apartamento;Santa monica;270000000
2;2;1;62;62;6;Bueno;menor a 1 año;No definida;8225806,45;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;Apartamento;Santa Barbara central;510000000
4;2;1;125;0;3;No definida;más de 30 años;No definida;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Alamos;450000000
2;2;2;191;191;6;No definida;más de 30 años;1081000;6020942,41;1;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Los Rosales;1150000000
2;2;2;73;0;6;No definida;1 a 8 años;700000;17123287,67;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;Apartamento;Santa bibiana;1250000000
2;3;1;146;146;6;Excelente;más de 30 años;710000;5376712,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Chicó;785000000
4;2;0;98;0;4;No definida;16 a 30 años;No definida;3571428,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Quesada;350000000
3;2;0;52;47;3;Excelente;9 a 15 años;153000;3826923,08;0;1;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;Apartamento;Gran Granada;199000000
3;2;1;100;100;3;No definida;9 a 15 años;231000;4150000;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;Apartamento;Alameda;415000000
1;2;2;194;114;6;No definida;más de 30 años;850000;5360824,74;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Los Rosales;1040000000
3;2;1;90;90;4;Bueno;16 a 30 años;338000;5777777,78;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;Apartamento;Cedritos;520000000
3;3;2;87;76;4;No definida;1 a 8 años;390000;7701149,43;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;Apartamento;La Soledad;670000000
2;2;1;68;0;4;No definida;1 a 8 años;320000;7647058,82;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Apartamento;Teusaquillo;520000000
3;3;2;107;107;5;No definida;9 a 15 años;475000;5140186,92;1;0;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Gratamira;550000000
2;2;2;79;75;4;Excelente;1 a 8 años;358000;5506329,11;1;1;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;Apartamento;Cedritos;435000000
2;3;1;76;76;5;No definida;9 a 15 años;374400;5592105,26;1;0;1;1;0;1;1;0;1;0;1;0;0;1;0;0;0;0;Apartamento;Lisboa;425000000
2;2;2;191;191;6;No definida;más de 30 años;1081000;6020942,41;1;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Los Rosales;1150000000
3;4;2;144;144;6;No definida;9 a 15 años;900000;6458333,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Chicó;930000000
4;5;3;275;275;5;Bueno;16 a 30 años;No definida;4363636,36;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;Casa;Ilarco;1200000000
4;3;2;118;118;4;No definida;16 a 30 años;590000;6144067,8;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;Apartamento;Mazuren;725000000
3;3;2;162;162;5;No definida;9 a 15 años;800000;6790123,46;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;Apartamento;Colina Campestre;1100000000
3;2;1;68;68;4;Bueno;9 a 15 años;232700;5588235,29;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Mazurén;380000000
3;4;2;218;0;4;No definida;No definida;405000;4357798,17;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Casa;SURAMERICA;950000000
3;2;1;90;90;4;Bueno;16 a 30 años;338000;5777777,78;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;Apartamento;Cedro Golf;520000000
2;3;2;90;90;6;Bueno;9 a 15 años;570000;7222222,22;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;Apartamento;La Calleja;650000000
3;2;0;60;60;3;Bueno;9 a 15 años;80000;3083333,33;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;Casa;Prados De Kennedy;185000000
3;2;1;60;60;3;No definida;16 a 30 años;282000;3583333,33;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Pinar de Suba;215000000
4;2;1;81;81;3;No definida;más de 30 años;No definida;3456790,12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;Casa;Engativá;280000000
4;4;7;308;255;6;No definida;16 a 30 años;770000;5032467,53;0;0;1;1;0;1;1;0;0;1;1;1;0;0;0;1;0;0;Casa;Casa blanca suba;1550000000
3;3;2;233;233;4;Bueno;16 a 30 años;No definida;3648068,67;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Casa;Polo Club;850000000
5;4;1;400;270;3;No definida;más de 30 años;No definida;2150000;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;Casa;Vereda suba cerros ii;860000000
3;3;2;146;146;5;No definida;16 a 30 años;803000;7869863,01;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0;Apartamento;Usaquén;1149000000
3;2;0;119;0;4;No definida;más de 30 años;265000;4176470,59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Nicolás de Federman;497000000
3;5;4;189;178;6;No definida;1 a 8 años;1700000;12698412,7;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;Apartamento;chico;2400000000
2;3;2;134;134;6;No definida;más de 30 años;570000;7350746,27;1;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;Los Rosales;985000000
2;2;2;104;104;6;Excelente;9 a 15 años;715000;8846153,85;1;1;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;Apartamento;Chicó;920000000
3;2;1;69;0;4;No definida;más de 30 años;274000;5507246,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Quinta paredes;380000000
2;2;2;72;65;3;No definida;1 a 8 años;393000;6944444,44;1;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;Apartamento;Chapinero Central;500000000
3;3;1;113;113;4;No definida;16 a 30 años;350000;5486725,66;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;1;1;0;Casa;Ferrocaja fontibon;620000000
3;3;1;93;89;3;No definida;16 a 30 años;170000;4077253,22;0;1;1;1;0;1;0;0;1;0;1;1;0;1;0;1;0;0;Apartamento;Santa María del Lago;380000000
4;6;4;349;349;6;No definida;9 a 15 años;1300000;5157593,12;0;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;TORRELADERA CASA BLANCA;1800000000
3;1;0;54;54;3;No definida;más de 30 años;237500;3333333,33;0;0;1;1;0;0;1;0;0;0;1;1;0;1;0;1;0;0;Apartamento;Toberin;180000000
7;4;2;123;123;3;No definida;más de 30 años;No definida;4065040,65;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;Casa;San rafael industrial;500000000
3;2;0;70;61;3;No definida;más de 30 años;No definida;4500000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;Castilla;315000000
3;2;1;67;67;3;No definida;1 a 8 años;270000;5447761,19;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;Apartamento;la Cuenca;365000000
2;3;1;76;0;5;No definida;9 a 15 años;375000;5592105,26;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;Apartamento;Lisboa;425000000
3;4;2;158;145;6;No definida;1 a 8 años;1100000;8227848,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Los Rosales;1300000000
3;3;2;119;119;4;Bueno;16 a 30 años;390000;5042016,81;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;Cedritos;600000000
2;1;0;38;38;3;No definida;menor a 1 año;No definida;4710526,32;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Veraguas;179000000
5;5;3;289;289;3;No definida;más de 30 años;No definida;4498269,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Casa;Alcazares;1300000000
2;2;1;70;64;4;No definida;más de 30 años;294000;4571428,57;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Apartamento;Cedritos;320000000
3;2;1;87;0;4;No definida;1 a 8 años;240000;4770114,94;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;Apartamento;Suba;415000000
8;8;0;120;120;4;Bueno;más de 30 años;No definida;7500000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Casa;Bosque Calderón;900000000
3;4;2;267;267;4;Bueno;más de 30 años;No definida;3558052,43;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;Casa;El Batán;950000000
3;3;3;128;109;4;No definida;9 a 15 años;562800;5078125;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;Apartamento;La Felicidad;650000000
3;3;2;144;144;5;Bueno;9 a 15 años;580000;9027777,78;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;Apartamento;San Patricio;1300000000
4;4;2;161;142;6;Bueno;1 a 8 años;900000;5900621,12;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Casa;Guaymaral;950000000
1;2;2;102;99;6;No definida;más de 30 años;566000;6666666,67;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;Apartamento;Santa barbara;680000000
1;2;2;80;80;6;Bueno;1 a 8 años;842000;9375000;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;Apartamento;El Virrey;750000000
4;3;2;127;127;4;Bueno;9 a 15 años;450000;5354330,71;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;Apartamento;Villas Del Mediterráneo;680000000
3;3;1;116;115;4;Bueno;16 a 30 años;354000;4655172,41;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Casa;Modelia;540000000
4;6;3;225;225;4;No definida;más de 30 años;No definida;7111111,11;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;1;1;0;Casa;Nicolas de federman;1600000000
4;5;4;331;331;6;No definida;9 a 15 años;3100000;12688821,75;1;0;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;Apartamento;Chico;4200000000
5;4;3;262;0;5;No definida;No definida;100000;5343511,45;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;1;Casa;Malibu;1400000000
3;2;2;104;0;6;No definida;16 a 30 años;928000;4519230,77;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;Apartamento;Rincón del Chicó;470000000
11;6;2;320;320;3;Bueno;16 a 30 años;No definida;2187500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;Casa;Santa Rita;700000000
15;10;5;600;0;5;No definida;1 a 8 años;200000;2750000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Paramo;1650000000
3;2;2;84;0;4;Excelente;16 a 30 años;400000;5357142,86;1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;Apartamento;Colina Campestre;450000000
4;2;2;132;0;4;No definida;16 a 30 años;290000;3409090,91;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;Apartamento;Mazuren;450000000
3;3;2;108;108;4;Bueno;9 a 15 años;372360;4814814,81;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1;Apartamento;Colina Campestre;520000000
3;3;0;96;96;3;No definida;No definida;No definida;2447916,67;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Kennedy Central;235000000
2;1;0;38;38;3;No definida;menor a 1 año;No definida;4710526,32;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Veraguas;179000000
3;2;1;83;0;4;No definida;1 a 8 años;201000;4927710,84;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;Apartamento;Hayuelos;409000000
2;2;2;80;80;5;Excelente;menor a 1 año;381200;9125000;1;1;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;1;Apartamento;Salitre;730000000
1;1;0;26;23;3;No definida;1 a 8 años;150000;7226562,5;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;Apartamento;Chapinero central;185000000
3;2;2;130;127;5;No definida;16 a 30 años;762000;6923076,92;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;Apartamento;santa barbara;900000000
3;4;2;158;158;6;Bueno;menor a 1 año;1135000;8860759,49;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;Apartamento;La Carolina;1400000000
3;3;1;142;142;3;Bueno;más de 30 años;No definida;4436619,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Bellavista Occidental;630000000
3;2;0;260;260;3;No definida;más de 30 años;No definida;3615384,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;Casa;Colombia;940000000
3;1;0;45;45;2;No definida;No definida;50000;3111111,11;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Apartamento;El Recreo de los Frailes;140000000
3;3;1;116;115;4;Bueno;16 a 30 años;354000;4655172,41;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;Casa;Modelia;540000000
